49.6	check	OBJ	guid1346177313	entry180048	lvl0	(-397,-2643)	d33	hp0	mv0	tgt3307548221	?	>	dd0
49.6	check	OBJ	guid1346177312	entry180048	lvl0	(-398,-2642)	d33	hp0	mv0	tgt3307544207	?	>	dd0
49.6	check	OBJ	guid1916602654	entry180338	lvl0	(-398,-2642)	d33	hp0	mv0	tgt3307546337	?	>	dd0
49.6	check	OBJ	guid2134706461	entry2687	lvl0	(-398,-2642)	d33	hp0	mv0	tgt3307545887	?	>	dd0
49.6	check	OBJ	guid1832716572	entry180333	lvl0	(-399,-2642)	d32	hp0	mv0	tgt3307545928	?	>	dd0
49.6	check	OBJ	guid1362954523	entry180049	lvl0	(-398,-2643)	d33	hp0	mv0	tgt3307548058	?	>	dd0
49.6	check	OBJ	guid2319255825	entry101770	lvl0	(-398,-2644)	d33	hp0	mv0	tgt3307551048	?	>	dd0
49.6	check	OBJ	guid2319255823	entry101770	lvl0	(-399,-2641)	d33	hp0	mv0	tgt3307542405	?	>	dd0
49.6	check	OBJ	guid2319255822	entry101770	lvl0	(-399,-2643)	d32	hp0	mv0	tgt3307548549	?	>	dd0
49.6	check	OBJ	guid2319255821	entry101770	lvl0	(-397,-2642)	d34	hp0	mv0	tgt3307545068	?	>	dd0
49.6	check	OBJ	guid2503805196	entry180885	lvl0	(-398,-2643)	d33	hp0	mv0	tgt3307546747	?	>	dd0
49.6	check	OBJ	guid1346176042	entry180048	lvl0	(-395,-2641)	d36	hp0	mv0	tgt3307540398	?	>	dd0
49.6	check	OBJ	guid2839348198	entry180905	lvl0	(-395,-2643)	d36	hp0	mv0	tgt3307549737	?	>	dd0
49.6	check	OBJ	guid1610626123	entry106336	lvl0	(-390,-2646)	d40	hp0	mv0	tgt3307559772	?	>	dd0
49.6	check	OBJ	guid1459631156	entry106327	lvl0	(-393,-2636)	d40	hp0	mv0	tgt3307518198	?	>	dd0
49.6	check	OBJ	guid1442853937	entry106326	lvl0	(-398,-2657)	d33	hp0	mv0	tgt3307606426	?	>	dd0
49.6	check	OBJ	guid218116648	entry2061	lvl0	(-390,-2646)	d40	hp0	mv0	tgt3307559772	?	>	dd0
49.6	check	OBJ	guid218116646	entry2061	lvl0	(-393,-2636)	d40	hp0	mv0	tgt3307518198	?	>	dd0
49.6	check	OBJ	guid218116644	entry2061	lvl0	(-398,-2657)	d33	hp0	mv0	tgt3307606426	?	>	dd0
49.6	check	NPC	guid4009775568	entry5871	lvl18	(-393,-2642)	d38	hp100	mv0	tgt0	None	>	dd0
49.6	check	OBJ	guid2319255862	entry101770	lvl0	(-411,-2632)	d26	hp0	mv0	tgt3307501937	?	>	dd0
49.6	check	OBJ	guid1463617842	entry1000023	lvl0	(-410,-2631)	d28	hp0	mv0	tgt3307498742	?	>	dd0
49.6	check	OBJ	guid2503805233	entry180885	lvl0	(-410,-2631)	d28	hp0	mv0	tgt3307498742	?	>	dd0
49.6	check	OBJ	guid1426076719	entry106325	lvl0	(-404,-2633)	d31	hp0	mv0	tgt3307507384	?	>	dd0
49.6	check	OBJ	guid218116647	entry2061	lvl0	(-404,-2633)	d31	hp0	mv0	tgt3307507384	?	>	dd0
49.6	check	NPC	guid2583706357	entry3482	lvl14	(-417,-2614)	d38	hp100	mv0	tgt0	None	>	dd0
49.6	check	NPC	guid2566929140	entry3481	lvl14	(-411,-2613)	d42	hp100	mv0	tgt0	None	>	dd0
49.6	check	OBJ	guid1916602655	entry180338	lvl0	(-397,-2632)	d38	hp0	mv0	tgt3307503698	?	>	dd0
49.6	check	OBJ	guid1362954522	entry180049	lvl0	(-397,-2631)	d38	hp0	mv0	tgt3307501363	?	>	dd0
49.6	check	OBJ	guid1362954521	entry180049	lvl0	(-397,-2632)	d37	hp0	mv0	tgt3307504640	?	>	dd0
49.6	check	OBJ	guid2554136856	entry181144	lvl0	(-397,-2632)	d37	hp0	mv0	tgt3307502305	?	>	dd0
49.6	check	OBJ	guid1815939351	entry180332	lvl0	(-397,-2632)	d38	hp0	mv0	tgt3307503657	?	>	dd0
49.6	check	OBJ	guid2319255829	entry101770	lvl0	(-398,-2631)	d37	hp0	mv0	tgt3307499930	?	>	dd0
49.6	check	OBJ	guid2319255828	entry101770	lvl0	(-396,-2633)	d38	hp0	mv0	tgt3307506401	?	>	dd0
49.6	check	OBJ	guid2319255827	entry101770	lvl0	(-398,-2633)	d37	hp0	mv0	tgt3307506565	?	>	dd0
49.6	check	OBJ	guid2503805202	entry180885	lvl0	(-397,-2632)	d38	hp0	mv0	tgt3307503247	?	>	dd0
49.6	check	PLR	guid7061	entry0	lvl19	(-482,-2670)	d56	hp100	mv0	tgt167785327	Ertem	>	dd0
