4.6	durotar	OBJ	guid2717921630	entry171938	lvl0	(-552,-4292)	d79	hp0	mv0	tgt3313902100	?	>	dd0
4.6	durotar	OBJ	guid691875874	entry2004009	lvl0	(-661,-4264)	d45	hp0	mv0	tgt3313845023	?	>	dd0
4.6	durotar	OBJ	guid1698508832	entry2003813	lvl0	(-639,-4240)	d23	hp0	mv0	tgt3313795461	?	>	dd0
4.6	durotar	OBJ	guid389885983	entry2003991	lvl0	(-639,-4238)	d24	hp0	mv0	tgt3313791857	?	>	dd0
4.6	durotar	OBJ	guid2000498731	entry2003831	lvl0	(-602,-4246)	d17	hp0	mv0	tgt3313806807	?	>	dd0
4.6	durotar	OBJ	guid2889691178	entry2003884	lvl0	(-603,-4246)	d16	hp0	mv0	tgt3313807852	?	>	dd0
4.6	durotar	OBJ	guid2889691176	entry2003884	lvl0	(-603,-4255)	d16	hp0	mv0	tgt3313826509	?	>	dd0
4.6	durotar	OBJ	guid3762106407	entry2004704	lvl0	(-602,-4255)	d16	hp0	mv0	tgt3313826734	?	>	dd0
4.6	durotar	OBJ	guid3443339301	entry2000077	lvl0	(-602,-4246)	d16	hp0	mv0	tgt3313806582	?	>	dd0
4.6	durotar	OBJ	guid218103823	entry2061	lvl0	(-602,-4251)	d16	hp0	mv0	tgt3313816719	?	>	dd0
4.6	durotar	OBJ	guid201326606	entry3084	lvl0	(-602,-4251)	d16	hp0	mv0	tgt3313816719	?	>	dd0
4.6	durotar	OBJ	guid2889691177	entry2003884	lvl0	(-598,-4250)	d20	hp0	mv0	tgt3313815491	?	>	dd0
4.6	durotar	OBJ	guid3745329190	entry2004703	lvl0	(-598,-4250)	d20	hp0	mv0	tgt3313816494	?	>	dd0
4.6	durotar	OBJ	guid1899835421	entry2003569	lvl0	(-637,-4233)	d26	hp0	mv0	tgt3313781371	?	>	dd0
4.6	durotar	OBJ	guid1966944284	entry2003829	lvl0	(-622,-4208)	d42	hp0	mv0	tgt3313728901	?	>	dd0
4.6	durotar	OBJ	guid2772239305	entry173221	lvl0	(-608,-4207)	d44	hp0	mv0	tgt3313727345	?	>	dd0
4.6	durotar	OBJ	guid2268934177	entry1000071	lvl0	(-590,-4204)	d54	hp0	mv0	tgt3313721856	?	>	dd0
4.6	durotar	OBJ	guid104661948	entry1798	lvl0	(-590,-4204)	d54	hp0	mv0	tgt3313721836	?	>	dd0
4.6	durotar	OBJ	guid218105444	entry2061	lvl0	(-558,-4219)	d68	hp0	mv0	tgt3313752494	?	>	dd0
4.6	durotar	OBJ	guid2734687840	entry18083	lvl0	(-558,-4219)	d68	hp0	mv0	tgt3313752494	?	>	dd0
4.6	durotar	OBJ	guid218105306	entry2061	lvl0	(-563,-4218)	d64	hp0	mv0	tgt3313749012	?	>	dd0
4.6	durotar	OBJ	guid2030044594	entry12665	lvl0	(-563,-4218)	d64	hp0	mv0	tgt3313749012	?	>	dd0
